group,policy,run_dir,checkpoint,anchor_source,anchor_seed,branch_index,future_seed,final_cumulative_return,annualized_return,annualized_volatility,max_drawdown,average_turnover
clean,RCPO,C:\Users\miaoj\Desktop\RCPO in trading\runs\new_rcpo_none_20260427_184544\seed_0,checkpoint_best.pt,model_training_endpoint,0,0,10000,0.2647250414367852,0.2647250414367832,0.13741056569797577,0.11049837942213665,0.17111888301322267
clean,RCPO,C:\Users\miaoj\Desktop\RCPO in trading\runs\new_rcpo_none_20260427_184544\seed_0,checkpoint_best.pt,model_training_endpoint,0,1,10101,0.3055344460171978,0.3055344460171978,0.15436686090292104,0.13043073073686878,0.205892199406489
clean,RCPO,C:\Users\miaoj\Desktop\RCPO in trading\runs\new_rcpo_none_20260427_184544\seed_0,checkpoint_best.pt,model_training_endpoint,0,2,10202,-0.03535186562979087,-0.035351865629791646,0.14992270277734063,0.13619897877964804,0.20473904169667217
clean,RCPO,C:\Users\miaoj\Desktop\RCPO in trading\runs\new_rcpo_none_20260427_184544\seed_0,checkpoint_best.pt,model_training_endpoint,0,3,10303,0.41051577465791467,0.41051577465791445,0.16738679115793306,0.08510735255448593,0.20132864379723156
clean,RCPO,C:\Users\miaoj\Desktop\RCPO in trading\runs\new_rcpo_none_20260427_184544\seed_0,checkpoint_best.pt,model_training_endpoint,0,4,10404,0.21103408140598168,0.21103408140597968,0.1567349368225552,0.0855898673568575,0.183578504619026
clean,RCPO,C:\Users\miaoj\Desktop\RCPO in trading\runs\new_rcpo_none_20260427_184544\seed_0,checkpoint_best.pt,model_training_endpoint,0,5,10505,0.4324726642831107,0.4324726642831067,0.16195518926546518,0.09919815479127075,0.16733000122956812
clean,RCPO,C:\Users\miaoj\Desktop\RCPO in trading\runs\new_rcpo_none_20260427_184544\seed_0,checkpoint_best.pt,model_training_endpoint,0,6,10606,-0.14869838858403006,-0.1486983885840304,0.14617787860777068,0.24849193257244614,0.24801221737519852
clean,RCPO,C:\Users\miaoj\Desktop\RCPO in trading\runs\new_rcpo_none_20260427_184544\seed_0,checkpoint_best.pt,model_training_endpoint,0,7,10707,0.24741266562177877,0.24741266562177922,0.1323809777742041,0.10907443543940885,0.13309106021927344
clean,RCPO,C:\Users\miaoj\Desktop\RCPO in trading\runs\new_rcpo_none_20260427_184544\seed_0,checkpoint_best.pt,model_training_endpoint,0,8,10808,0.06033124494868236,0.06033124494868036,0.15087460066733505,0.11598580345854964,0.20001588472616047
clean,RCPO,C:\Users\miaoj\Desktop\RCPO in trading\runs\new_rcpo_none_20260427_184544\seed_0,checkpoint_best.pt,model_training_endpoint,0,9,10909,0.18864668011546404,0.18864668011546137,0.14224320501146245,0.11524616725741353,0.12935243875882219
