policy,run_dir,checkpoint,branch_index,final_cumulative_return,annualized_return,annualized_volatility,max_drawdown,average_turnover,average_constraint_cost,average_allocation_constraint_1_weight,average_allocation_constraint_2_weight,average_allocation_constraint_1_violation_cost,average_allocation_constraint_2_violation_cost,average_allocation_constraint_raw_cost,average_allocation_constraint_cost,average_concentration,maximum_concentration,average_max_single_asset_weight,maximum_single_asset_weight,fraction_steps_single_asset_above_70pct
CF Reward Gaussian v3.2,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.2_cf_reward_gaussian_rcpo_none_20260902_195405\seed_0,checkpoint_best_feasible_eval_snapshot.pt,8,-0.31287986040115356,-0.31288021353667694,0.16475902759989755,0.31727954745292664,0.01253706868737936,0.004461322445422411,0.5230597853660583,0.40768226981163025,0.0,0.0,0.0,0.0,0.36285310983657837,0.37608546018600464,0.46818050742149353,0.4761883020401001,0.0
CF Reward Gaussian v3.2,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.2_cf_reward_gaussian_rcpo_none_20260902_195405\seed_0,checkpoint_best_feasible_eval_snapshot.pt,9,0.19824576377868652,0.19824576348874268,0.11156874623193923,0.07547367364168167,0.011145921424031258,0.0001199482285301201,0.5235209465026855,0.4079272150993347,0.0,0.0,0.0,0.0,0.3616759777069092,0.37108394503593445,0.46755021810531616,0.4732915163040161,0.0
CF Reward Gaussian v3.2,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.2_cf_reward_gaussian_rcpo_none_20260902_195405\seed_0,checkpoint_best_feasible_eval_snapshot.pt,10,0.16042089462280273,0.16042093348586484,0.18405716510180956,0.12808524072170258,0.013335049152374268,0.0004308423667680472,0.5232691168785095,0.4078303277492523,0.0,0.0,0.0,0.0,0.3623409867286682,0.37455448508262634,0.4679345488548279,0.4753645062446594,0.0
CF Reward Gaussian v3.2,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.2_cf_reward_gaussian_rcpo_none_20260902_195405\seed_0,checkpoint_best_feasible_eval_snapshot.pt,11,0.21225202083587646,0.212252601597388,0.1919161523178004,0.21188446879386902,0.012443155981600285,0.0021490738727152348,0.5229145884513855,0.40770620107650757,0.0,0.0,0.0,0.0,0.3633458614349365,0.3720551133155823,0.46854570508003235,0.4737699031829834,0.0
CF Reward Gaussian v3.2,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.2_cf_reward_gaussian_rcpo_none_20260902_195405\seed_0,checkpoint_best_feasible_eval_snapshot.pt,12,0.30988895893096924,0.30988854032047297,0.18330328471172908,0.1339019238948822,0.013341311365365982,0.0016349927755072713,0.523176908493042,0.40776798129081726,0.0,0.0,0.0,0.0,0.36256179213523865,0.37235593795776367,0.468039333820343,0.4740471839904785,0.0
CF Reward Gaussian v3.2,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.2_cf_reward_gaussian_rcpo_none_20260902_195405\seed_0,checkpoint_best_feasible_eval_snapshot.pt,13,0.9296191930770874,0.9296189880074579,0.15568157854226738,0.07250948995351791,0.01190664991736412,3.8156071241246536e-05,0.5233141183853149,0.40786024928092957,0.0,0.0,0.0,0.0,0.3622226417064667,0.37237823009490967,0.4678786098957062,0.4740658104419708,0.0
CF Reward Gaussian v3.2,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.2_cf_reward_gaussian_rcpo_none_20260902_195405\seed_0,checkpoint_best_feasible_eval_snapshot.pt,14,0.42819035053253174,0.428189608239985,0.1954279232735851,0.07649160921573639,0.013756314292550087,0.00024342020333278924,0.5231174230575562,0.40777677297592163,0.0,0.0,0.0,0.0,0.3627645671367645,0.37549853324890137,0.4681869447231293,0.4758804142475128,0.0
CF Reward Gaussian v3.2,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.2_cf_reward_gaussian_rcpo_none_20260902_195405\seed_0,checkpoint_best_feasible_eval_snapshot.pt,15,0.0893392562866211,0.08933834164585797,0.16686880456856015,0.15712037682533264,0.012938853353261948,0.0002630267117638141,0.5229872465133667,0.4077443778514862,0.0,0.0,0.0,0.0,0.3632006049156189,0.37117093801498413,0.4684750735759735,0.47328057885169983,0.0
CF Reward Gaussian v3.2,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.2_cf_reward_gaussian_rcpo_none_20260902_195405\seed_0,checkpoint_best_feasible_eval_snapshot.pt,16,-0.0617293119430542,-0.06172925818464359,0.166718197031422,0.19565775990486145,0.011979619972407818,0.0027908647898584604,0.522914707660675,0.40770068764686584,0.0,0.0,0.0,0.0,0.36339229345321655,0.37267473340034485,0.4685821533203125,0.4741785526275635,0.0
CF Reward Gaussian v3.2,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.2_cf_reward_gaussian_rcpo_none_20260902_195405\seed_0,checkpoint_best_feasible_eval_snapshot.pt,17,0.3914409875869751,0.3914415272650553,0.21293040556413054,0.11633745580911636,0.014124628156423569,0.00027258184854872525,0.5230318903923035,0.407746821641922,0.0,0.0,0.0,0.0,0.36298733949661255,0.3743387460708618,0.46832260489463806,0.4751455783843994,0.0
