policy,run_dir,checkpoint,branch_index,final_cumulative_return,annualized_return,annualized_volatility,max_drawdown,average_turnover,average_constraint_cost,average_allocation_constraint_1_weight,average_allocation_constraint_2_weight,average_allocation_constraint_1_violation_cost,average_allocation_constraint_2_violation_cost,average_allocation_constraint_raw_cost,average_allocation_constraint_cost,average_concentration,maximum_concentration,average_max_single_asset_weight,maximum_single_asset_weight,fraction_steps_single_asset_above_70pct
PPO Gaussian v2.3,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.3_ppo_unconstrained_none_20260707_204433\seed_0,checkpoint_best.pt,1,0.5047320127487183,0.5047323011560394,0.1695289562093581,0.11415249109268188,0.26622819900512695,0.0028881533071398735,0.7648133039474487,0.675606906414032,0.0,0.0,0.0,0.0,0.44522371888160706,0.9842584729194641,0.5600534081459045,0.9920840263366699,0.2222222222222222
PPO Gaussian v2.3,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.3_ppo_unconstrained_none_20260707_204433\seed_0,checkpoint_best.pt,2,0.39254772663116455,0.3925466434533216,0.1478243802250685,0.08776059746742249,0.1932280957698822,0.0,0.7425946593284607,0.6356764435768127,0.0,0.0,0.0,0.0,0.39885953068733215,0.9810863137245178,0.5127267837524414,0.990477442741394,0.11904761904761904
PPO Gaussian v2.3,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.3_ppo_unconstrained_none_20260707_204433\seed_0,checkpoint_best.pt,3,0.18210208415985107,0.1821024419161419,0.2019455616499301,0.20602139830589294,0.26059091091156006,0.005396632011979818,0.7784063220024109,0.6992203593254089,0.0,0.0,0.0,0.0,0.4654163122177124,0.9895938038825989,0.5860093832015991,0.9947739839553833,0.2698412698412698
PPO Gaussian v2.3,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.3_ppo_unconstrained_none_20260707_204433\seed_0,checkpoint_best.pt,4,0.24079430103302002,0.24079378683188057,0.21040374125550307,0.18824832141399384,0.2812430262565613,8.157051524904091e-06,0.7944594025611877,0.7296706438064575,0.0,0.0,0.0,0.0,0.49855631589889526,0.9918963313102722,0.6250981688499451,0.9959359765052795,0.32142857142857145
PPO Gaussian v2.3,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.3_ppo_unconstrained_none_20260707_204433\seed_0,checkpoint_best.pt,5,0.48233234882354736,0.482331696604396,0.17954439438976547,0.15090137720108032,0.2472042739391327,0.0015997181180864573,0.7683802843093872,0.6644836664199829,0.0,0.0,0.0,0.0,0.43505412340164185,0.9658395648002625,0.5456554889678955,0.9827055335044861,0.1865079365079365
PPO Gaussian v2.3,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.3_ppo_unconstrained_none_20260707_204433\seed_0,checkpoint_best.pt,6,0.47675204277038574,0.47675175392678093,0.193925913581276,0.06796295195817947,0.318673700094223,8.100856575765647e-06,0.8002395629882812,0.7230075597763062,0.0,0.0,0.0,0.0,0.4836820662021637,0.9876980185508728,0.609074056148529,0.9938182830810547,0.3055555555555556
PPO Gaussian v2.3,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.3_ppo_unconstrained_none_20260707_204433\seed_0,checkpoint_best.pt,7,-0.06178009510040283,-0.061780062426727844,0.17223833952765383,0.21020574867725372,0.24834905564785004,0.013106690719723701,0.7575877904891968,0.6674798130989075,0.0,0.0,0.0,0.0,0.4413087069988251,0.9841873645782471,0.5536278486251831,0.9920423626899719,0.1984126984126984
PPO Gaussian v2.3,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.3_ppo_unconstrained_none_20260707_204433\seed_0,checkpoint_best.pt,8,0.15609776973724365,0.15609788423983728,0.1814666474553103,0.21277828514575958,0.3504655361175537,0.01673581451177597,0.8152657747268677,0.7548832893371582,0.0,0.0,0.0,0.0,0.5161942839622498,0.9823321104049683,0.6470415592193604,0.9911085367202759,0.36507936507936506
PPO Gaussian v2.3,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.3_ppo_unconstrained_none_20260707_204433\seed_0,checkpoint_best.pt,9,0.03715014457702637,0.037149094323841725,0.1118454341731919,0.08827406167984009,0.15294241905212402,1.8525807945479755e-06,0.7182727456092834,0.6015691161155701,0.0,0.0,0.0,0.0,0.3861907422542572,0.9756708741188049,0.4802354574203491,0.9877287149429321,0.09523809523809523
PPO Gaussian v2.3,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.3_ppo_unconstrained_none_20260707_204433\seed_0,checkpoint_best.pt,10,-0.01739358901977539,-0.017393563748947627,0.20670058769755348,0.17960073053836823,0.3141278326511383,0.0006638170452788472,0.7854679226875305,0.706504225730896,0.0,0.0,0.0,0.0,0.48957696557044983,0.9927140474319458,0.599467933177948,0.9963464736938477,0.2857142857142857
