policy,training_seed,branch_index,run_dir,checkpoint,final_cumulative_return,annualized_return,annualized_volatility,max_drawdown,average_turnover,average_constraint_cost,average_effective_drawdown_budget_squared,average_allocation_constraint_raw_cost,average_concentration,maximum_single_asset_weight
Constrained-neutral baseline,4,13,seed-specific-anchor,neutral_action,0.1538771390914917,0.15387690792438735,0.13608054055729984,0.11786840856075287,0.0,0.00035442091757431626,0.004223508760333061,0.0,0.1787654310464859,0.27407407760620117
Constrained-neutral baseline,4,14,seed-specific-anchor,neutral_action,-0.14590060710906982,-0.1459007140487658,0.15714786939588737,0.17428365349769592,0.0,0.0013211468467488885,0.010787375271320343,0.0,0.1787654310464859,0.27407407760620117
Constrained-neutral baseline,4,15,seed-specific-anchor,neutral_action,-0.04645723104476929,-0.046457690933964124,0.1415233907982889,0.16389170289039612,0.0,0.0006268607685342431,0.006295476574450731,0.0,0.1787654310464859,0.27407407760620117
Constrained-neutral baseline,4,16,seed-specific-anchor,neutral_action,0.08909988403320312,0.08910027592823333,0.14816471452416743,0.18583033978939056,0.0,0.0005558834527619183,0.005608031526207924,0.0,0.1787654310464859,0.27407407760620117
Constrained-neutral baseline,4,17,seed-specific-anchor,neutral_action,-0.17349708080291748,-0.1734969055181984,0.19034921003462935,0.24907152354717255,0.0,0.0025544927921146154,0.020933793857693672,0.0,0.1787654310464859,0.27407407760620117
Constrained-neutral baseline,4,18,seed-specific-anchor,neutral_action,-0.13707852363586426,-0.13707865009165265,0.1752498841146283,0.23103733360767365,0.0,0.0023137456737458706,0.018886948004364967,0.0,0.1787654310464859,0.27407407760620117
Constrained-neutral baseline,4,19,seed-specific-anchor,neutral_action,0.003738999366760254,0.0037384897942072115,0.181913132938924,0.29468202590942383,0.0,0.002660415368154645,0.02198588289320469,0.0,0.1787654310464859,0.27407407760620117
Q80 lambda-up 0.00025,4,0,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_final_q80_lr025_rcpo_none_20260831_200126\seed_4,checkpoint_best_return.pt,0.04586803913116455,0.045868157452796376,0.19280853191352634,0.14631104469299316,0.0948675125837326,0.0004915289464406669,0.0037600831128656864,0.0,0.22779981791973114,0.40537339448928833
Q80 lambda-up 0.00025,4,1,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_final_q80_lr025_rcpo_none_20260831_200126\seed_4,checkpoint_best_return.pt,0.28103768825531006,0.28103852196931145,0.18238661453158006,0.1312941610813141,0.09354837983846664,0.00037498646997846663,0.0032983925193548203,0.0,0.22847512364387512,0.4077683091163635
Q80 lambda-up 0.00025,4,2,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_final_q80_lr025_rcpo_none_20260831_200126\seed_4,checkpoint_best_return.pt,-0.09891438484191895,-0.09891478843218027,0.1569702361811318,0.24982811510562897,0.07531096786260605,0.009766926988959312,0.011341247707605362,0.0,0.2231338620185852,0.4089581370353699
Q80 lambda-up 0.00025,4,3,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_final_q80_lr025_rcpo_none_20260831_200126\seed_4,checkpoint_best_return.pt,-0.021550357341766357,-0.02155017710239915,0.1742364507725504,0.15620724856853485,0.08830508589744568,0.0019448159728199244,0.005021823104470968,0.0,0.22727392613887787,0.40199318528175354
Q80 lambda-up 0.00025,4,4,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_final_q80_lr025_rcpo_none_20260831_200126\seed_4,checkpoint_best_return.pt,0.05485713481903076,0.05485731005996919,0.14833032811315555,0.12161456793546677,0.07150033861398697,0.0001351166283711791,0.004147934727370739,0.0,0.2268432080745697,0.4058866798877716
Q80 lambda-up 0.00025,4,5,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_final_q80_lr025_rcpo_none_20260831_200126\seed_4,checkpoint_best_return.pt,0.031313180923461914,0.03131408035184924,0.16240814847008356,0.1897975653409958,0.0813332200050354,0.004631315357983112,0.006438649725168943,0.0,0.2260626256465912,0.39935508370399475
Q80 lambda-up 0.00025,4,6,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_final_q80_lr025_rcpo_none_20260831_200126\seed_4,checkpoint_best_return.pt,0.3466531038284302,0.34665302738348913,0.14756148602408775,0.06886716932058334,0.06648280471563339,8.129567140713334e-05,0.0030674429144710302,0.0,0.22711144387722015,0.40601587295532227
Q80 lambda-up 0.00025,4,7,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_final_q80_lr025_rcpo_none_20260831_200126\seed_4,checkpoint_best_return.pt,-0.13874167203903198,-0.13874152228238257,0.1793128872312255,0.22097307443618774,0.08596222847700119,0.006321210879832506,0.021396242082118988,0.0,0.2209991216659546,0.4047142565250397
Q80 lambda-up 0.00025,4,8,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_final_q80_lr025_rcpo_none_20260831_200126\seed_4,checkpoint_best_return.pt,0.5077123641967773,0.507713192053737,0.16223953367072547,0.06172956898808479,0.08048132061958313,1.2684764669756987e-06,0.0025151832960546017,0.0,0.2285071164369583,0.40274062752723694
Q80 lambda-up 0.00025,4,9,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_final_q80_lr025_rcpo_none_20260831_200126\seed_4,checkpoint_best_return.pt,-0.11329281330108643,-0.11329350591945109,0.11035818659198837,0.17787286639213562,0.0619407594203949,0.005882923491299152,0.011596392840147018,0.0,0.22085461020469666,0.3955056667327881
Q80 lambda-up 0.00025,4,10,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_final_q80_lr025_rcpo_none_20260831_200126\seed_4,checkpoint_best_return.pt,0.2808375358581543,0.28083830395555665,0.17035718678146153,0.09343000501394272,0.0825459361076355,0.0005753101431764662,0.002935011638328433,0.0,0.22776715457439423,0.4007192850112915
Q80 lambda-up 0.00025,4,11,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_final_q80_lr025_rcpo_none_20260831_200126\seed_4,checkpoint_best_return.pt,0.32623207569122314,0.326232072956272,0.1499767655104124,0.13869567215442657,0.07750075310468674,0.00030026843887753785,0.005407803691923618,0.0,0.2242080122232437,0.4052620232105255
Q80 lambda-up 0.00025,4,12,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_final_q80_lr025_rcpo_none_20260831_200126\seed_4,checkpoint_best_return.pt,-0.359247624874115,-0.35924821685893993,0.19319172586219466,0.37117692828178406,0.09586651623249054,0.013869238086044788,0.05872390791773796,0.0,0.218578040599823,0.4113895893096924
Q80 lambda-up 0.00025,4,13,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_final_q80_lr025_rcpo_none_20260831_200126\seed_4,checkpoint_best_return.pt,0.37032926082611084,0.37032904805909306,0.14881276898405893,0.11134231835603714,0.06355605274438858,3.573308640625328e-05,0.004223508760333061,0.0,0.2270779013633728,0.3983980417251587
Q80 lambda-up 0.00025,4,14,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_final_q80_lr025_rcpo_none_20260831_200126\seed_4,checkpoint_best_return.pt,-0.028942644596099854,-0.028943087582689486,0.1612680877052523,0.11853572726249695,0.07867845892906189,5.8885063481284305e-05,0.010787375271320343,0.0,0.22586551308631897,0.4057922959327698
Q80 lambda-up 0.00025,4,15,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_final_q80_lr025_rcpo_none_20260831_200126\seed_4,checkpoint_best_return.pt,0.011013388633728027,0.011014237272521044,0.15610074266251295,0.16217492520809174,0.07377937436103821,0.001603119308128953,0.006295476574450731,0.0,0.22536692023277283,0.41040554642677307
Q80 lambda-up 0.00025,4,16,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_final_q80_lr025_rcpo_none_20260831_200126\seed_4,checkpoint_best_return.pt,0.15433156490325928,0.1543309546720233,0.15647466686289566,0.16423210501670837,0.0710386112332344,2.045013161477982e-06,0.005608031526207924,0.0,0.22742432355880737,0.4092242121696472
Q80 lambda-up 0.00025,4,17,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_final_q80_lr025_rcpo_none_20260831_200126\seed_4,checkpoint_best_return.pt,-0.1609511375427246,-0.16095172616052666,0.19626191971782792,0.2558445930480957,0.10072389245033264,0.006942454259842634,0.020933793857693672,0.0,0.2223997712135315,0.40226444602012634
Q80 lambda-up 0.00025,4,18,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_final_q80_lr025_rcpo_none_20260831_200126\seed_4,checkpoint_best_return.pt,-0.1190187931060791,-0.11901888712246012,0.186505043942153,0.2347538322210312,0.09107034653425217,0.001832648180425167,0.018886948004364967,0.0,0.2236592173576355,0.41064512729644775
Q80 lambda-up 0.00025,4,19,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_final_q80_lr025_rcpo_none_20260831_200126\seed_4,checkpoint_best_return.pt,-0.020732998847961426,-0.020733347204377917,0.18858639072588218,0.29682162404060364,0.10299787670373917,0.00731089198961854,0.02198588289320469,0.0,0.2216864675283432,0.401589572429657
Q80 lambda-up 0.00040,4,0,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_final_q80_lr040_rcpo_none_20260831_200134\seed_4,checkpoint_best_return.pt,0.0785529613494873,0.0785537578732669,0.20183034769715522,0.14942528307437897,0.009179288521409035,0.00019631366012617946,0.0037600831128656864,0.0,0.30677124857902527,0.449055939912796
Q80 lambda-up 0.00040,4,1,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_final_q80_lr040_rcpo_none_20260831_200134\seed_4,checkpoint_best_return.pt,0.26474225521087646,0.2647431145698875,0.19147287502458218,0.12517334520816803,0.008624727837741375,0.0008971936185844243,0.0032983925193548203,0.0,0.3081587851047516,0.4488287568092346
Q80 lambda-up 0.00040,4,2,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_final_q80_lr040_rcpo_none_20260831_200134\seed_4,checkpoint_best_return.pt,-0.11672818660736084,-0.11672824020848005,0.1653049965543469,0.26147669553756714,0.008802788332104683,0.017800789326429367,0.011341247707605362,0.0,0.30444517731666565,0.44688767194747925
Q80 lambda-up 0.00040,4,3,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_final_q80_lr040_rcpo_none_20260831_200134\seed_4,checkpoint_best_return.pt,-0.03177940845489502,-0.03177934732820242,0.17977434919811405,0.1849646270275116,0.009667370468378067,0.007091955281794071,0.005021823104470968,0.0,0.3068374693393707,0.44843578338623047
Q80 lambda-up 0.00040,4,4,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_final_q80_lr040_rcpo_none_20260831_200134\seed_4,checkpoint_best_return.pt,0.051564574241638184,0.051562968525356245,0.15627377796384456,0.1257725954055786,0.008099187165498734,0.00021089467918500304,0.004147934727370739,0.0,0.30704614520072937,0.4493580460548401
Q80 lambda-up 0.00040,4,5,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_final_q80_lr040_rcpo_none_20260831_200134\seed_4,checkpoint_best_return.pt,0.03609585762023926,0.03609641590277901,0.16961152645525154,0.2075105607509613,0.008825492113828659,0.006438120733946562,0.006438649725168943,0.0,0.3055945932865143,0.4496157765388489
Q80 lambda-up 0.00040,4,6,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_final_q80_lr040_rcpo_none_20260831_200134\seed_4,checkpoint_best_return.pt,0.3096792697906494,0.3096786263099327,0.1553882434932482,0.09014027565717697,0.006638843100517988,0.0001366354408673942,0.0030674429144710302,0.0,0.3088408410549164,0.44919079542160034
Q80 lambda-up 0.00040,4,7,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_final_q80_lr040_rcpo_none_20260831_200134\seed_4,checkpoint_best_return.pt,-0.13785916566848755,-0.13785932226018793,0.18854428507497714,0.2374548316001892,0.011114966124296188,0.01262731570750475,0.021396242082118988,0.0,0.30311405658721924,0.44764798879623413
Q80 lambda-up 0.00040,4,8,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_final_q80_lr040_rcpo_none_20260831_200134\seed_4,checkpoint_best_return.pt,0.5218781232833862,0.5218774095486254,0.1714781758153702,0.07162678241729736,0.007496869191527367,2.379300531174522e-05,0.0025151832960546017,0.0,0.3090798556804657,0.44932764768600464
Q80 lambda-up 0.00040,4,9,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_final_q80_lr040_rcpo_none_20260831_200134\seed_4,checkpoint_best_return.pt,-0.13850295543670654,-0.13850279706832958,0.11762483393567044,0.20742902159690857,0.007456424180418253,0.019654642790555954,0.011596392840147018,0.0,0.30462437868118286,0.4473433792591095
Q80 lambda-up 0.00040,4,10,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_final_q80_lr040_rcpo_none_20260831_200134\seed_4,checkpoint_best_return.pt,0.26492297649383545,0.2649228373661068,0.17710822470515122,0.09692125022411346,0.007758540101349354,0.0005771193536929786,0.002935011638328433,0.0,0.3078807592391968,0.4512863755226135
Q80 lambda-up 0.00040,4,11,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_final_q80_lr040_rcpo_none_20260831_200134\seed_4,checkpoint_best_return.pt,0.2914395332336426,0.2914383545680286,0.15776990350971398,0.14721228182315826,0.007595329079777002,0.0013001771876588464,0.005407803691923618,0.0,0.30770790576934814,0.44962388277053833
Q80 lambda-up 0.00040,4,12,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_final_q80_lr040_rcpo_none_20260831_200134\seed_4,checkpoint_best_return.pt,-0.3008236885070801,-0.30082412801374014,0.20265087565545192,0.3298698961734772,0.012820028699934483,0.00699034845456481,0.05872390791773796,0.0,0.30055928230285645,0.4458446800708771
Q80 lambda-up 0.00040,4,13,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_final_q80_lr040_rcpo_none_20260831_200134\seed_4,checkpoint_best_return.pt,0.45230162143707275,0.4523032026844942,0.15924751912758722,0.11276251077651978,0.007355276495218277,4.80540438729804e-05,0.004223508760333061,0.0,0.30820322036743164,0.44973498582839966
Q80 lambda-up 0.00040,4,14,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_final_q80_lr040_rcpo_none_20260831_200134\seed_4,checkpoint_best_return.pt,-0.022323131561279297,-0.022323580016673228,0.1706823524015476,0.11403857916593552,0.008516017347574234,4.1310919186798856e-05,0.010787375271320343,0.0,0.3068881034851074,0.44881337881088257
Q80 lambda-up 0.00040,4,15,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_final_q80_lr040_rcpo_none_20260831_200134\seed_4,checkpoint_best_return.pt,-0.02020084857940674,-0.02020051645517784,0.16628518003375437,0.15430264174938202,0.008196134120225906,0.0020703147165477276,0.006295476574450731,0.0,0.30657169222831726,0.44826507568359375
Q80 lambda-up 0.00040,4,16,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_final_q80_lr040_rcpo_none_20260831_200134\seed_4,checkpoint_best_return.pt,0.2243746519088745,0.2243743429246512,0.16540582539534843,0.12884913384914398,0.007811885792762041,4.504564913077047e-06,0.005608031526207924,0.0,0.3077625632286072,0.4498807191848755
Q80 lambda-up 0.00040,4,17,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_final_q80_lr040_rcpo_none_20260831_200134\seed_4,checkpoint_best_return.pt,-0.17910563945770264,-0.17910602303351197,0.2035215814856488,0.24250614643096924,0.010057399980723858,0.005215151235461235,0.020933793857693672,0.0,0.30376821756362915,0.4492802917957306
Q80 lambda-up 0.00040,4,18,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_final_q80_lr040_rcpo_none_20260831_200134\seed_4,checkpoint_best_return.pt,-0.12243682146072388,-0.12243627081360453,0.19165974841904831,0.2413458675146103,0.010350334458053112,0.003243514569476247,0.018886948004364967,0.0,0.30455878376960754,0.448906809091568
Q80 lambda-up 0.00040,4,19,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_final_q80_lr040_rcpo_none_20260831_200134\seed_4,checkpoint_best_return.pt,-0.0839584469795227,-0.08395825791430878,0.19724738118788604,0.35516664385795593,0.011171652935445309,0.04695890471339226,0.02198588289320469,0.0,0.30277949571609497,0.4495439827442169
Mean-step control,4,0,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_control_mean_step_rcpo_none_20260831_200142\seed_4,checkpoint_best_return.pt,0.06229066848754883,0.06229117527357708,0.18784828517060356,0.1358347237110138,0.1523178070783615,0.0008915516082197428,0.0037600831128656864,0.0,0.22934749722480774,0.40917763113975525
Mean-step control,4,1,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_control_mean_step_rcpo_none_20260831_200142\seed_4,checkpoint_best_return.pt,0.29083681106567383,0.290836364941949,0.18181387123240142,0.11279488354921341,0.20551714301109314,0.0005831388407386839,0.0032983925193548203,0.0,0.2305794507265091,0.42968645691871643
Mean-step control,4,2,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_control_mean_step_rcpo_none_20260831_200142\seed_4,checkpoint_best_return.pt,-0.05205291509628296,-0.052053781192077375,0.15528747378939683,0.2168164849281311,0.17610403895378113,0.0002876122889574617,0.011341247707605362,0.0,0.22053319215774536,0.4085313081741333
Mean-step control,4,3,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_control_mean_step_rcpo_none_20260831_200142\seed_4,checkpoint_best_return.pt,0.03239917755126953,0.03239833844779061,0.17429708113573913,0.13316935300827026,0.18454287946224213,0.0003644395328592509,0.005021823104470968,0.0,0.2263178527355194,0.42604848742485046
Mean-step control,4,4,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_control_mean_step_rcpo_none_20260831_200142\seed_4,checkpoint_best_return.pt,0.15873432159423828,0.15873501147625224,0.14347318699151496,0.10981189459562302,0.1512468457221985,1.695361061138101e-05,0.004147934727370739,0.0,0.2397153228521347,0.43119776248931885
Mean-step control,4,5,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_control_mean_step_rcpo_none_20260831_200142\seed_4,checkpoint_best_return.pt,0.06858527660369873,0.06858521510986493,0.1645740318099486,0.20711134374141693,0.15756163001060486,0.010474472306668758,0.006438649725168943,0.0,0.22875717282295227,0.41891008615493774
Mean-step control,4,6,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_control_mean_step_rcpo_none_20260831_200142\seed_4,checkpoint_best_return.pt,0.35360395908355713,0.3536036274360137,0.14515665902905167,0.073109470307827,0.15074847638607025,1.3798278359899996e-06,0.0030674429144710302,0.0,0.2349976748228073,0.4183582365512848
Mean-step control,4,7,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_control_mean_step_rcpo_none_20260831_200142\seed_4,checkpoint_best_return.pt,-0.10469567775726318,-0.10469553852208346,0.17846749210129176,0.16628867387771606,0.1896374672651291,7.658902177354321e-05,0.021396242082118988,0.0,0.22399167716503143,0.43448346853256226
Mean-step control,4,8,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_control_mean_step_rcpo_none_20260831_200142\seed_4,checkpoint_best_return.pt,0.47234678268432617,0.47234792546867244,0.15906629333096017,0.05889700725674629,0.21787266433238983,2.2074439129937673e-06,0.0025151832960546017,0.0,0.2203642874956131,0.41720929741859436
Mean-step control,4,9,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_control_mean_step_rcpo_none_20260831_200142\seed_4,checkpoint_best_return.pt,-0.1093793511390686,-0.10937972354660752,0.10848926045158905,0.1623345911502838,0.15075108408927917,0.0023986096493899822,0.011596392840147018,0.0,0.22104232013225555,0.41681107878685
Mean-step control,4,10,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_control_mean_step_rcpo_none_20260831_200142\seed_4,checkpoint_best_return.pt,0.32739174365997314,0.3273928718014931,0.17590197468501736,0.11367106437683105,0.15781724452972412,0.0032611957285553217,0.002935011638328433,0.0,0.2369755506515503,0.4366968870162964
Mean-step control,4,11,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_control_mean_step_rcpo_none_20260831_200142\seed_4,checkpoint_best_return.pt,0.34651052951812744,0.346510298673282,0.14684676921169246,0.13578644394874573,0.19680391252040863,0.00019965153478551656,0.005407803691923618,0.0,0.22487220168113708,0.4379098415374756
Mean-step control,4,12,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_control_mean_step_rcpo_none_20260831_200142\seed_4,checkpoint_best_return.pt,-0.3271453380584717,-0.3271453604116219,0.2006057060233255,0.335574209690094,0.11858516186475754,0.005935015622526407,0.05872390791773796,0.0,0.24944156408309937,0.4109646677970886
Mean-step control,4,13,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_control_mean_step_rcpo_none_20260831_200142\seed_4,checkpoint_best_return.pt,0.22730505466461182,0.22730584241348062,0.1450313030550265,0.12710276246070862,0.14958886802196503,0.0004024955560453236,0.004223508760333061,0.0,0.22414347529411316,0.4015827775001526
Mean-step control,4,14,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_control_mean_step_rcpo_none_20260831_200142\seed_4,checkpoint_best_return.pt,-0.013033449649810791,-0.013033608789537854,0.15853676450425183,0.10405213385820389,0.16738592088222504,8.957842510426417e-06,0.010787375271320343,0.0,0.23364709317684174,0.4336310029029846
Mean-step control,4,15,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_control_mean_step_rcpo_none_20260831_200142\seed_4,checkpoint_best_return.pt,0.06313323974609375,0.06313346497369232,0.1489448074560508,0.14448685944080353,0.16711708903312683,0.00028791846125386655,0.006295476574450731,0.0,0.22802013158798218,0.42320695519447327
Mean-step control,4,16,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_control_mean_step_rcpo_none_20260831_200142\seed_4,checkpoint_best_return.pt,0.21251332759857178,0.21251414559099246,0.1566326813280898,0.1525871902704239,0.15787923336029053,0.00011545779125299305,0.005608031526207924,0.0,0.23430626094341278,0.42952224612236023
Mean-step control,4,17,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_control_mean_step_rcpo_none_20260831_200142\seed_4,checkpoint_best_return.pt,-0.15762752294540405,-0.15762759051358577,0.20312926563157022,0.2529009282588959,0.18280798196792603,0.0032641710713505745,0.020933793857693672,0.0,0.231510728597641,0.42206674814224243
Mean-step control,4,18,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_control_mean_step_rcpo_none_20260831_200142\seed_4,checkpoint_best_return.pt,-0.06234174966812134,-0.06234152648394353,0.18673366816462328,0.1826275885105133,0.20845216512680054,9.572131602908485e-07,0.018886948004364967,0.0,0.22766990959644318,0.4218914806842804
Mean-step control,4,19,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.1_control_mean_step_rcpo_none_20260831_200142\seed_4,checkpoint_best_return.pt,0.04599964618682861,0.04599966613560125,0.1945008301707226,0.3010510504245758,0.16253964602947235,0.006496185902506113,0.02198588289320469,0.0,0.2352457195520401,0.4259395897388458
