policy,run_dir,checkpoint,branch_index,final_cumulative_return,annualized_return,annualized_volatility,max_drawdown,average_turnover,average_constraint_cost,average_allocation_constraint_1_weight,average_allocation_constraint_2_weight,average_allocation_constraint_1_violation_cost,average_allocation_constraint_2_violation_cost,average_allocation_constraint_raw_cost,average_allocation_constraint_cost,average_concentration,maximum_concentration,average_max_single_asset_weight,maximum_single_asset_weight,fraction_steps_single_asset_above_70pct
PPO Gaussian v2.5,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.5_ppo_gaussian_ppo_unconstrained_none_20260726_153052\seed_0,checkpoint_best.pt,8,-0.2660548686981201,-0.2660554255421512,0.14686637317696638,0.26783886551856995,0.33571499586105347,2.4492886950611137e-05,0.5409709215164185,0.43801969289779663,0.0,0.0,0.0,0.0,0.25572264194488525,0.3448535203933716,0.3527044355869293,0.48933759331703186,0.0
PPO Gaussian v2.5,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.5_ppo_gaussian_ppo_unconstrained_none_20260726_153052\seed_0,checkpoint_best.pt,9,0.26078903675079346,0.26078878742021927,0.09678668373033582,0.04943264648318291,0.2463071644306183,0.0,0.5378963351249695,0.4410282075405121,0.0,0.0,0.0,0.0,0.24678866565227509,0.35752665996551514,0.3364105820655823,0.4641669690608978,0.0
PPO Gaussian v2.5,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.5_ppo_gaussian_ppo_unconstrained_none_20260726_153052\seed_0,checkpoint_best.pt,10,0.13224756717681885,0.13224805584469723,0.17091084356543004,0.18250103294849396,0.34448468685150146,0.002857586834579706,0.5385929346084595,0.44875651597976685,0.0,0.0,0.0,0.0,0.2516670525074005,0.40069758892059326,0.3422369658946991,0.47050443291664124,0.0
PPO Gaussian v2.5,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.5_ppo_gaussian_ppo_unconstrained_none_20260726_153052\seed_0,checkpoint_best.pt,11,0.14814460277557373,0.14814517077496658,0.17919693406407375,0.20521773397922516,0.3407788574695587,0.003616168862208724,0.5373815894126892,0.4490726888179779,0.0,0.0,0.0,0.0,0.25616365671157837,0.4232194125652313,0.34854912757873535,0.4752480983734131,0.0
PPO Gaussian v2.5,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.5_ppo_gaussian_ppo_unconstrained_none_20260726_153052\seed_0,checkpoint_best.pt,12,0.29264307022094727,0.2926429107231985,0.16682666934908005,0.123349130153656,0.3692111670970917,0.004059603437781334,0.5391734838485718,0.4514079988002777,0.0,0.0,0.0,0.0,0.2544747591018677,0.395963191986084,0.3517201840877533,0.4711051881313324,0.0
PPO Gaussian v2.5,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.5_ppo_gaussian_ppo_unconstrained_none_20260726_153052\seed_0,checkpoint_best.pt,13,0.9877123832702637,0.9877125672170373,0.14049645940168984,0.04444095864892006,0.3175358176231384,0.0,0.5383109450340271,0.45625993609428406,0.0,0.0,0.0,0.0,0.2467401623725891,0.3976144790649414,0.3393799066543579,0.4609983563423157,0.0
PPO Gaussian v2.5,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.5_ppo_gaussian_ppo_unconstrained_none_20260726_153052\seed_0,checkpoint_best.pt,14,0.37731921672821045,0.3773201459596913,0.17867034731058526,0.05971510335803032,0.3832380175590515,0.000205560281756334,0.5380939245223999,0.45194563269615173,0.0,0.0,0.0,0.0,0.2568933963775635,0.3844654858112335,0.35028547048568726,0.4730191230773926,0.0
PPO Gaussian v2.5,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.5_ppo_gaussian_ppo_unconstrained_none_20260726_153052\seed_0,checkpoint_best.pt,15,0.09714984893798828,0.09714932182470859,0.14735005592802286,0.14160606265068054,0.3216494023799896,6.069567098165862e-05,0.5388416051864624,0.4425240755081177,0.0,0.0,0.0,0.0,0.2517763078212738,0.3840843439102173,0.3431985080242157,0.483877956867218,0.0
PPO Gaussian v2.5,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.5_ppo_gaussian_ppo_unconstrained_none_20260726_153052\seed_0,checkpoint_best.pt,16,-0.03034287691116333,-0.0303427439364915,0.15420816166205462,0.17111915349960327,0.3205217123031616,9.896099072648212e-06,0.5389498472213745,0.44338124990463257,0.0,0.0,0.0,0.0,0.2540854811668396,0.3848852217197418,0.3487994372844696,0.48368698358535767,0.0
PPO Gaussian v2.5,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.5_ppo_gaussian_ppo_unconstrained_none_20260726_153052\seed_0,checkpoint_best.pt,17,0.3945600986480713,0.3945609098293017,0.19487471001824266,0.09076820313930511,0.40622830390930176,0.0005397071363404393,0.5390192866325378,0.4509299695491791,0.0,0.0,0.0,0.0,0.25721949338912964,0.40384072065353394,0.35255298018455505,0.48125195503234863,0.0
PPO Gaussian v2.5,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.5_ppo_gaussian_ppo_unconstrained_none_20260726_153052\seed_0,checkpoint_best.pt,18,0.1923917531967163,0.19239067985074132,0.1527475479748488,0.14719466865062714,0.3317764401435852,0.007178260013461113,0.5386658906936646,0.4516887366771698,0.0,0.0,0.0,0.0,0.25605514645576477,0.37043192982673645,0.35041600465774536,0.470792293548584,0.0
PPO Gaussian v2.5,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.5_ppo_gaussian_ppo_unconstrained_none_20260726_153052\seed_0,checkpoint_best.pt,19,0.09687960147857666,0.09687929257167172,0.12103392801451154,0.09050419926643372,0.27156302332878113,0.005337235052138567,0.5393504500389099,0.4450909495353699,0.0,0.0,0.0,0.0,0.2446102499961853,0.3410702347755432,0.33518698811531067,0.423757940530777,0.0
PPO Dirichlet v2.5,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.5_ppo_dirichlet_ppo_unconstrained_none_20260726_153100\seed_0,checkpoint_best.pt,0,-0.3852928876876831,-0.3852927638068988,0.17554063191332853,0.43472352623939514,0.22111262381076813,0.02231888845562935,0.5962204933166504,0.45447781682014465,0.0,0.0,0.0,0.0,0.22071774303913116,0.2744938135147095,0.3287920653820038,0.4850359261035919,0.0
PPO Dirichlet v2.5,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.5_ppo_dirichlet_ppo_unconstrained_none_20260726_153100\seed_0,checkpoint_best.pt,1,-0.0010103583335876465,-0.0010101383580923828,0.13343697688711828,0.13490824401378632,0.17551657557487488,0.0012042394373565912,0.5966430902481079,0.4541081488132477,0.0,0.0,0.0,0.0,0.22021475434303284,0.27683284878730774,0.3260708153247833,0.48324263095855713,0.0
PPO Dirichlet v2.5,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.5_ppo_dirichlet_ppo_unconstrained_none_20260726_153100\seed_0,checkpoint_best.pt,2,-0.005206942558288574,-0.005206847721019536,0.12807842665366448,0.13062222301959991,0.1442369967699051,1.6082954971352592e-05,0.5960015058517456,0.452148973941803,0.0,0.0,0.0,0.0,0.21714521944522858,0.2588735520839691,0.31711676716804504,0.4354354441165924,0.0
PPO Dirichlet v2.5,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.5_ppo_dirichlet_ppo_unconstrained_none_20260726_153100\seed_0,checkpoint_best.pt,3,0.18088054656982422,0.18088154189844885,0.1754704952532536,0.17389439046382904,0.22382380068302155,0.0037168252747505903,0.5972378849983215,0.4593178331851959,0.0,0.0,0.0,0.0,0.22671464085578918,0.28212878108024597,0.3445245325565338,0.4944818615913391,0.0
PPO Dirichlet v2.5,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.5_ppo_dirichlet_ppo_unconstrained_none_20260726_153100\seed_0,checkpoint_best.pt,4,-0.08638584613800049,-0.08638624932860117,0.18103033356152196,0.20107795298099518,0.21465566754341125,0.006346624344587326,0.5985093116760254,0.45565730333328247,0.0,0.0,0.0,0.0,0.22272959351539612,0.2771848142147064,0.3327732980251312,0.4852953851222992,0.0
PPO Dirichlet v2.5,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.5_ppo_dirichlet_ppo_unconstrained_none_20260726_153100\seed_0,checkpoint_best.pt,5,-0.3410787582397461,-0.3410792676388227,0.17069620527896967,0.4246442914009094,0.15699446201324463,0.0012982634361833334,0.5957324504852295,0.45316919684410095,0.0,0.0,0.0,0.0,0.22072365880012512,0.2589210271835327,0.32953089475631714,0.3981388509273529,0.0
PPO Dirichlet v2.5,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.5_ppo_dirichlet_ppo_unconstrained_none_20260726_153100\seed_0,checkpoint_best.pt,6,0.009225726127624512,0.009225932600914977,0.179434561917654,0.14099381864070892,0.17508186399936676,0.0011607017368078232,0.5989832878112793,0.4541471004486084,0.0,0.0,0.0,0.0,0.2186121791601181,0.2673213481903076,0.32275494933128357,0.47209009528160095,0.0
PPO Dirichlet v2.5,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.5_ppo_dirichlet_ppo_unconstrained_none_20260726_153100\seed_0,checkpoint_best.pt,7,0.07831549644470215,0.07831617470782049,0.14664314521944705,0.13606011867523193,0.1781899631023407,0.002970844740048051,0.5991999506950378,0.454481840133667,0.0,0.0,0.0,0.0,0.21373888850212097,0.2589634954929352,0.3101922273635864,0.4434853792190552,0.0
PPO Dirichlet v2.5,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.5_ppo_dirichlet_ppo_unconstrained_none_20260726_153100\seed_0,checkpoint_best.pt,8,-0.2908681035041809,-0.2908680486894434,0.14536183537148847,0.2920088469982147,0.1997254639863968,0.0004889113479293883,0.597716748714447,0.4525069296360016,0.0,0.0,0.0,0.0,0.214609295129776,0.2587936222553253,0.3120543956756592,0.3979461193084717,0.0
PPO Dirichlet v2.5,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.5_ppo_dirichlet_ppo_unconstrained_none_20260726_153100\seed_0,checkpoint_best.pt,9,0.19369196891784668,0.19369155388366566,0.0920955405891593,0.05044788122177124,0.13769160211086273,6.378784433991314e-08,0.5974466800689697,0.450874388217926,0.0,0.0,0.0,0.0,0.20864741504192352,0.25896328687667847,0.2943097651004791,0.3979106843471527,0.0
PPO Dirichlet v2.5,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.5_ppo_dirichlet_ppo_unconstrained_none_20260726_153100\seed_0,checkpoint_best.pt,10,0.15436851978302002,0.15436710528867859,0.16648136752936873,0.14177437126636505,0.1762744039297104,0.0012834605295211077,0.5995491743087769,0.45556962490081787,0.0,0.0,0.0,0.0,0.2187008559703827,0.3029628098011017,0.32122915983200073,0.5175157785415649,0.0
PPO Dirichlet v2.5,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.5_ppo_dirichlet_ppo_unconstrained_none_20260726_153100\seed_0,checkpoint_best.pt,11,0.14409077167510986,0.14409029300440745,0.17727802224751224,0.20478254556655884,0.1772550791501999,0.0032100810203701258,0.5970121026039124,0.4544773995876312,0.0,0.0,0.0,0.0,0.2167455554008484,0.2735220789909363,0.31809425354003906,0.478327214717865,0.0
PPO Dirichlet v2.5,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.5_ppo_dirichlet_ppo_unconstrained_none_20260726_153100\seed_0,checkpoint_best.pt,12,0.2916591167449951,0.29165955483445516,0.16266481848601128,0.1226392462849617,0.22063584625720978,0.0037124056834727526,0.5976807475090027,0.4588206112384796,0.0,0.0,0.0,0.0,0.2229938805103302,0.28575533628463745,0.33622658252716064,0.4971499741077423,0.0
PPO Dirichlet v2.5,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.5_ppo_dirichlet_ppo_unconstrained_none_20260726_153100\seed_0,checkpoint_best.pt,13,0.8985025882720947,0.8985028435294522,0.13537114608841785,0.04219527542591095,0.20452818274497986,0.0,0.5983495116233826,0.4559052288532257,0.0,0.0,0.0,0.0,0.2173672318458557,0.2884864807128906,0.32124966382980347,0.4999156594276428,0.0
PPO Dirichlet v2.5,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.5_ppo_dirichlet_ppo_unconstrained_none_20260726_153100\seed_0,checkpoint_best.pt,14,0.3432450294494629,0.3432463299642252,0.17305116487214384,0.059407562017440796,0.1975259929895401,0.0,0.5970726609230042,0.4549265503883362,0.0,0.0,0.0,0.0,0.22284093499183655,0.25944268703460693,0.3318363428115845,0.45645689964294434,0.0
PPO Dirichlet v2.5,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.5_ppo_dirichlet_ppo_unconstrained_none_20260726_153100\seed_0,checkpoint_best.pt,15,0.04954040050506592,0.04954073175816931,0.14785613687469773,0.15281100571155548,0.1757781058549881,0.0003766738809645176,0.5965162515640259,0.453566312789917,0.0,0.0,0.0,0.0,0.21556246280670166,0.2992912530899048,0.3152461051940918,0.513626754283905,0.0
PPO Dirichlet v2.5,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.5_ppo_dirichlet_ppo_unconstrained_none_20260726_153100\seed_0,checkpoint_best.pt,16,-0.08777230978012085,-0.0877714773620819,0.1511774270698573,0.18002857267856598,0.17148162424564362,0.0002235331485280767,0.5956239700317383,0.45280444622039795,0.0,0.0,0.0,0.0,0.21715551614761353,0.2588849663734436,0.3182397186756134,0.39801907539367676,0.0
PPO Dirichlet v2.5,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.5_ppo_dirichlet_ppo_unconstrained_none_20260726_153100\seed_0,checkpoint_best.pt,17,0.3437962532043457,0.34379572757231314,0.1869963110327159,0.10004322975873947,0.21323806047439575,0.0014631554950028658,0.6002405285835266,0.4593481719493866,0.0,0.0,0.0,0.0,0.2222863733768463,0.2826845049858093,0.3322540521621704,0.4912970960140228,0.0
PPO Dirichlet v2.5,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.5_ppo_dirichlet_ppo_unconstrained_none_20260726_153100\seed_0,checkpoint_best.pt,18,0.1432187557220459,0.1432177156758352,0.15060585172939409,0.18769724667072296,0.16593433916568756,0.02547435462474823,0.5963383316993713,0.4549446105957031,0.0,0.0,0.0,0.0,0.21942809224128723,0.2589115798473358,0.32498881220817566,0.43527841567993164,0.0
PPO Dirichlet v2.5,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.5_ppo_dirichlet_ppo_unconstrained_none_20260726_153100\seed_0,checkpoint_best.pt,19,0.12915802001953125,0.12915822376778352,0.11379392195697093,0.07469969987869263,0.17274805903434753,0.001680630724877119,0.5970547795295715,0.4529705345630646,0.0,0.0,0.0,0.0,0.21552784740924835,0.25891929864883423,0.31704095005989075,0.3979816436767578,0.0
RCPO Gaussian v2.5,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.5_rcpo_gaussian_rcpo_none_20260726_153056\seed_0,checkpoint_best.pt,0,-0.403326153755188,-0.40332659496357404,0.19418531869039807,0.45891904830932617,0.06383717805147171,0.050122957676649094,0.5392817258834839,0.40031731128692627,0.0,0.0,0.0,0.0,0.42258933186531067,0.4701259732246399,0.5356342196464539,0.5663272142410278,0.0
